id,crime_type,date,time,lat,long,district,station,mo_tags,status
2466,Narcotics,2025-01-23,02:49:00,17.930772,77.502521,Bidar,Market,"synthetic_drugs,college_area",Solved
2467,Theft,2025-04-15,05:35:00,12.908255,77.673657,Bengaluru,Jayanagar,"pickpocketing,unattended_bag",Unsolved
2468,Cyber Crime,2025-12-28,06:28:00,17.388253,76.828472,Kalaburagi,Raghavendra Nagar,"phishing_link,fake_profile",Unsolved
2469,Cyber Crime,2025-04-12,17:15:00,15.187182,76.912448,Ballari,Gandhinagar,"phishing_link,otp_fraud",Under Investigation
2470,Kidnapping,2025-10-30,03:33:00,12.895727,77.582755,Bengaluru,Whitefield,"ransom_demand,vehicle_used",Solved
2471,Theft,2025-03-17,07:00:00,12.966605,74.870027,Mangaluru,Kadri,"shoplifting,pickpocketing",Unsolved
2472,Narcotics,2025-01-10,01:05:00,15.303473,75.055959,Hubli-Dharwad,Gokul Road,"transit_seizure,peddling",Unsolved
2473,Kidnapping,2025-12-08,21:23:00,15.424733,75.177954,Hubli-Dharwad,Vidyagiri,"ransom_demand,acquaintance_involved",Solved
2474,Cyber Crime,2025-07-10,23:02:00,15.424538,75.134335,Hubli-Dharwad,Vidyagiri,"crypto_scam,identity_theft",Unsolved
2475,Robbery,2025-09-01,00:28:00,12.895949,77.666332,Bengaluru,Koramangala,"cash_transit,snatching",Charge Sheeted
2476,Narcotics,2025-09-29,16:03:00,14.50416,75.91862,Davanagere,Gandhinagar,"synthetic_drugs,peddling",Charge Sheeted
2477,Cyber Crime,2025-09-28,22:57:00,15.412201,75.102604,Hubli-Dharwad,Town Station,"crypto_scam,phishing_link",Under Investigation
2478,Cyber Crime,2025-09-14,15:31:00,12.979577,77.596435,Bengaluru,Malleshwaram,"fake_profile,phishing_link",Unsolved
2479,Assault,2025-09-24,20:38:00,12.270573,76.613929,Mysuru,Mandi,"public_place,weapon_blunt",Unsolved
2480,Cyber Crime,2025-12-11,01:28:00,15.143355,76.841868,Ballari,Gandhinagar,"fake_profile,crypto_scam",Solved
2481,Theft,2025-09-27,08:12:00,13.005785,77.536788,Bengaluru,Whitefield,"vehicle_theft,pickpocketing",Under Investigation
2482,Robbery,2025-07-11,22:21:00,12.362022,76.610169,Mysuru,Nazarbad,"highway_heist,masked_suspects",Unsolved
2483,Assault,2025-04-20,15:58:00,12.255135,76.6279,Mysuru,K R Puram,"drunken_altercation,domestic_dispute",Under Investigation
2484,Narcotics,2025-10-19,14:23:00,17.397233,76.821303,Kalaburagi,University,"college_area,peddling",Solved
2485,Theft,2025-11-18,04:56:00,12.969233,77.548487,Bengaluru,Whitefield,"unattended_bag,shoplifting",Charge Sheeted
2486,Robbery,2025-03-24,11:10:00,13.036412,77.63533,Bengaluru,Jayanagar,"snatching,highway_heist",Unsolved
2487,Assault,2025-09-09,04:58:00,13.002815,77.611651,Bengaluru,Malleshwaram,"weapon_blunt,drunken_altercation",Charge Sheeted
2488,Cyber Crime,2025-05-22,16:57:00,14.402828,75.860311,Davanagere,Vidyanagar,"identity_theft,otp_fraud",Solved
2489,Kidnapping,2025-08-06,20:07:00,14.497236,75.932982,Davanagere,Vidyanagar,"ransom_demand,minor_victim",Charge Sheeted
2490,Assault,2025-05-31,23:06:00,15.41835,75.171109,Hubli-Dharwad,Vidyagiri,"drunken_altercation,public_place",Unsolved
2491,Assault,2025-01-07,21:26:00,15.197337,76.950229,Ballari,Brucepet,"drunken_altercation,domestic_dispute",Under Investigation
2492,Theft,2025-02-07,00:31:00,13.011218,77.660962,Bengaluru,Indiranagar,"shoplifting,pickpocketing",Under Investigation
2493,Theft,2025-12-23,15:58:00,15.818372,74.53432,Belagavi,Khade Bazar,"shoplifting,vehicle_theft",Solved
2494,Kidnapping,2025-05-22,16:51:00,15.367093,75.178022,Hubli-Dharwad,Town Station,"ransom_demand,minor_victim",Solved
2495,Burglary,2025-04-23,02:58:00,13.037606,77.608663,Bengaluru,Koramangala,"cctv_sprayed,night_entry",Charge Sheeted
2496,Theft,2025-04-27,00:55:00,17.970633,77.560364,Bidar,Market,"vehicle_theft,daytime",Unsolved
2497,Burglary,2025-06-18,14:05:00,15.089311,76.93248,Ballari,Cowlobazaar,"window_forced,residential",Solved
2498,Robbery,2025-10-01,08:45:00,12.912122,77.59629,Bengaluru,Koramangala,"snatching,weapon_knife",Charge Sheeted
2499,Assault,2025-06-17,03:22:00,12.895347,77.605738,Bengaluru,Koramangala,"public_place,weapon_blunt",Solved
2500,Assault,2025-08-03,04:25:00,12.949568,77.514773,Bengaluru,Jayanagar,"drunken_altercation,street_brawl",Unsolved
2501,Theft,2025-08-30,07:18:00,13.864248,75.636028,Shivamogga,Doddapete,"daytime,shoplifting",Under Investigation
2502,Narcotics,2025-12-12,20:53:00,15.376726,75.200795,Hubli-Dharwad,Suburban,"college_area,transit_seizure",Solved
2503,Theft,2025-01-26,06:02:00,15.781193,74.54982,Belagavi,Camp,"unattended_bag,vehicle_theft",Solved
2504,Assault,2025-08-21,20:53:00,17.396335,76.913276,Kalaburagi,M B Nagar,"public_place,street_brawl",Unsolved
2505,Burglary,2025-05-09,02:45:00,12.926251,74.804948,Mangaluru,Urwa,"cctv_sprayed,broken_lock",Unsolved
2506,Narcotics,2025-04-02,08:46:00,12.957605,77.625705,Bengaluru,Jayanagar,"possession,peddling",Solved
2507,Assault,2025-10-30,12:35:00,15.097716,76.94429,Ballari,Brucepet,"drunken_altercation,domestic_dispute",Charge Sheeted
2508,Kidnapping,2025-12-12,04:02:00,17.394542,76.857761,Kalaburagi,Raghavendra Nagar,"ransom_demand,minor_victim",Solved
2509,Burglary,2025-10-29,04:06:00,12.326939,76.56928,Mysuru,Mandi,"residential,night_entry",Charge Sheeted
2510,Narcotics,2025-04-07,21:14:00,12.900454,77.586878,Bengaluru,Koramangala,"synthetic_drugs,college_area",Unsolved
2511,Assault,2025-10-21,20:00:00,17.863794,77.523372,Bidar,New Town,"drunken_altercation,street_brawl",Under Investigation
2512,Narcotics,2025-10-01,08:17:00,12.966467,77.524715,Bengaluru,Whitefield,"synthetic_drugs,peddling",Unsolved
2513,Robbery,2025-05-23,04:20:00,17.277186,76.822943,Kalaburagi,Station Bazaar,"weapon_knife,snatching",Under Investigation
2514,Narcotics,2025-02-19,08:43:00,14.444103,75.858792,Davanagere,Vidyanagar,"peddling,synthetic_drugs",Solved
2515,Narcotics,2025-01-24,21:50:00,12.914109,77.534278,Bengaluru,Indiranagar,"transit_seizure,peddling",Charge Sheeted
2516,Narcotics,2025-09-27,11:06:00,15.373845,75.153007,Hubli-Dharwad,Town Station,"possession,college_area",Charge Sheeted
2517,Robbery,2025-09-21,23:11:00,14.508204,75.915132,Davanagere,Gandhinagar,"weapon_knife,highway_heist",Under Investigation
2518,Assault,2025-01-18,04:53:00,17.952845,77.518864,Bidar,Air Force,"weapon_blunt,drunken_altercation",Solved
2519,Kidnapping,2025-03-25,21:12:00,15.076236,76.848138,Ballari,Rural,"ransom_demand,vehicle_used",Under Investigation
2520,Robbery,2025-12-07,05:55:00,12.917781,77.588228,Bengaluru,Whitefield,"highway_heist,cash_transit",Charge Sheeted
2521,Narcotics,2025-05-08,21:53:00,13.023835,77.650547,Bengaluru,Malleshwaram,"peddling,transit_seizure",Solved
2522,Robbery,2025-07-18,06:53:00,17.364666,76.831569,Kalaburagi,Raghavendra Nagar,"highway_heist,masked_suspects",Charge Sheeted
2523,Assault,2025-08-15,23:56:00,17.916317,77.444789,Bidar,Town Station,"domestic_dispute,public_place",Solved
2524,Burglary,2025-03-23,02:24:00,14.46418,75.944199,Davanagere,Badashah,"residential,broken_lock",Unsolved
2525,Assault,2025-08-30,03:52:00,15.414136,75.180063,Hubli-Dharwad,Vidyagiri,"public_place,weapon_blunt",Unsolved
2526,Assault,2025-04-02,12:02:00,17.374162,76.784364,Kalaburagi,University,"drunken_altercation,public_place",Charge Sheeted
2527,Burglary,2025-12-10,13:40:00,12.869769,74.914093,Mangaluru,Pandeshwar,"night_entry,residential",Solved
2528,Cyber Crime,2025-11-16,20:16:00,12.937883,77.58258,Bengaluru,Whitefield,"fake_profile,crypto_scam",Under Investigation
2529,Robbery,2025-10-28,00:36:00,12.331224,76.612954,Mysuru,K R Puram,"cash_transit,masked_suspects",Under Investigation
2530,Robbery,2025-11-12,16:15:00,12.992735,77.606696,Bengaluru,Indiranagar,"weapon_knife,masked_suspects",Unsolved
2531,Narcotics,2025-10-19,11:21:00,14.538458,75.901267,Davanagere,Extension,"transit_seizure,college_area",Solved
2532,Kidnapping,2025-10-31,02:37:00,12.908209,77.614211,Bengaluru,Koramangala,"ransom_demand,vehicle_used",Charge Sheeted
2533,Narcotics,2025-08-28,15:13:00,12.363974,76.629583,Mysuru,Mandi,"peddling,transit_seizure",Under Investigation
2534,Kidnapping,2025-06-10,06:15:00,12.273536,76.69005,Mysuru,K R Puram,"acquaintance_involved,ransom_demand",Under Investigation
2535,Cyber Crime,2025-11-15,18:44:00,17.927669,77.47201,Bidar,Gandhi Gunj,"identity_theft,otp_fraud",Solved
2536,Theft,2025-08-03,01:19:00,15.356221,75.122564,Hubli-Dharwad,Suburban,"vehicle_theft,daytime",Charge Sheeted
2537,Robbery,2025-10-16,15:01:00,15.369665,75.147259,Hubli-Dharwad,Suburban,"highway_heist,snatching",Charge Sheeted
2538,Assault,2025-01-30,14:25:00,12.345673,76.574918,Mysuru,K R Puram,"public_place,drunken_altercation",Under Investigation
2539,Cyber Crime,2025-05-22,20:02:00,14.447343,75.870215,Davanagere,Badashah,"identity_theft,crypto_scam",Unsolved
2540,Theft,2025-06-05,23:55:00,17.985563,77.440684,Bidar,Gandhi Gunj,"shoplifting,daytime",Charge Sheeted
2541,Narcotics,2025-03-08,05:27:00,12.956396,77.542303,Bengaluru,Whitefield,"peddling,transit_seizure",Under Investigation
2542,Cyber Crime,2025-08-02,08:34:00,14.400386,75.935444,Davanagere,Extension,"phishing_link,identity_theft",Solved
2543,Robbery,2025-07-18,22:35:00,15.347127,75.125039,Hubli-Dharwad,Gokul Road,"cash_transit,snatching",Unsolved
2544,Kidnapping,2025-10-29,18:55:00,15.842199,74.466433,Belagavi,Udyambag,"minor_victim,acquaintance_involved",Unsolved
2545,Theft,2025-08-02,08:45:00,12.946372,77.654471,Bengaluru,Indiranagar,"shoplifting,daytime",Under Investigation
2546,Assault,2025-08-15,16:05:00,15.827939,74.448307,Belagavi,Market,"weapon_blunt,public_place",Unsolved
2547,Cyber Crime,2025-09-20,07:11:00,17.963206,77.540451,Bidar,Market,"identity_theft,phishing_link",Unsolved
2548,Theft,2025-09-19,17:38:00,12.987211,77.610878,Bengaluru,Malleshwaram,"unattended_bag,daytime",Under Investigation
2549,Cyber Crime,2025-01-11,14:09:00,13.028064,77.669516,Bengaluru,Whitefield,"otp_fraud,fake_profile",Charge Sheeted
2550,Theft,2025-03-26,05:41:00,15.874474,74.565471,Belagavi,Market,"unattended_bag,vehicle_theft",Unsolved
2551,Assault,2025-01-07,22:41:00,12.926639,77.612494,Bengaluru,Whitefield,"street_brawl,public_place",Under Investigation
2552,Narcotics,2025-03-16,02:06:00,15.906268,74.418856,Belagavi,Khade Bazar,"peddling,possession",Under Investigation
2553,Narcotics,2025-09-25,08:13:00,12.923751,74.792697,Mangaluru,Kankanady,"transit_seizure,synthetic_drugs",Charge Sheeted
2554,Cyber Crime,2025-09-12,11:52:00,15.807029,74.57085,Belagavi,Khade Bazar,"crypto_scam,fake_profile",Solved
2555,Kidnapping,2025-02-27,03:48:00,13.028399,77.670487,Bengaluru,Jayanagar,"ransom_demand,acquaintance_involved",Charge Sheeted
2556,Theft,2025-02-11,16:32:00,15.174359,76.895221,Ballari,APMC,"unattended_bag,daytime",Charge Sheeted
2557,Theft,2025-09-12,08:05:00,12.942481,77.530489,Bengaluru,Indiranagar,"shoplifting,pickpocketing",Charge Sheeted
2558,Cyber Crime,2025-08-18,17:20:00,14.497844,75.976319,Davanagere,Extension,"fake_profile,phishing_link",Under Investigation
2559,Cyber Crime,2025-11-13,15:33:00,17.93264,77.540388,Bidar,Market,"fake_profile,crypto_scam",Unsolved
2560,Robbery,2025-04-18,16:12:00,12.916607,74.822945,Mangaluru,Kadri,"highway_heist,weapon_knife",Under Investigation
2561,Narcotics,2025-05-28,02:09:00,12.978817,77.579794,Bengaluru,Jayanagar,"transit_seizure,college_area",Solved
2562,Kidnapping,2025-07-12,20:26:00,13.973655,75.531741,Shivamogga,Tunga Nagar,"ransom_demand,acquaintance_involved",Unsolved
2563,Narcotics,2025-06-13,03:04:00,15.096977,76.886911,Ballari,Brucepet,"peddling,transit_seizure",Solved
2564,Assault,2025-06-28,17:11:00,12.961065,77.517497,Bengaluru,Koramangala,"domestic_dispute,drunken_altercation",Under Investigation
2565,Assault,2025-11-06,14:16:00,15.881643,74.527226,Belagavi,Market,"public_place,weapon_blunt",Charge Sheeted
2566,Kidnapping,2025-12-26,12:47:00,12.863755,74.870113,Mangaluru,Pandeshwar,"vehicle_used,ransom_demand",Under Investigation
2567,Theft,2025-09-18,00:30:00,12.927874,77.661178,Bengaluru,Indiranagar,"unattended_bag,daytime",Under Investigation
2568,Assault,2025-03-30,17:05:00,12.928145,77.529766,Bengaluru,Indiranagar,"public_place,weapon_blunt",Charge Sheeted
2569,Theft,2025-06-21,23:52:00,15.316017,75.080998,Hubli-Dharwad,Vidyagiri,"shoplifting,daytime",Under Investigation
2570,Cyber Crime,2025-08-03,04:26:00,12.325084,76.653835,Mysuru,K R Puram,"otp_fraud,phishing_link",Solved
2571,Assault,2025-06-17,07:45:00,12.994755,77.636281,Bengaluru,Koramangala,"drunken_altercation,street_brawl",Charge Sheeted
2572,Assault,2025-08-27,21:05:00,12.982568,77.632987,Bengaluru,Malleshwaram,"weapon_blunt,domestic_dispute",Unsolved
2573,Kidnapping,2025-06-18,21:10:00,12.933629,77.592994,Bengaluru,Koramangala,"vehicle_used,acquaintance_involved",Charge Sheeted
2574,Burglary,2025-09-30,21:38:00,12.988164,74.849646,Mangaluru,Bunder,"window_forced,residential",Under Investigation
2575,Cyber Crime,2025-02-02,07:39:00,15.077302,76.954863,Ballari,Rural,"phishing_link,crypto_scam",Unsolved
2576,Cyber Crime,2025-01-17,10:32:00,15.408903,75.111845,Hubli-Dharwad,Dharwad Town,"phishing_link,otp_fraud",Unsolved
2577,Narcotics,2025-09-19,03:06:00,13.937335,75.601215,Shivamogga,Tunga Nagar,"synthetic_drugs,transit_seizure",Solved
2578,Cyber Crime,2025-11-07,00:34:00,12.954157,77.577596,Bengaluru,Koramangala,"phishing_link,fake_profile",Solved
2579,Narcotics,2025-03-18,21:55:00,15.163159,76.967385,Ballari,Rural,"possession,transit_seizure",Charge Sheeted
2580,Assault,2025-05-09,06:56:00,15.797522,74.573171,Belagavi,Shahapur,"drunken_altercation,street_brawl",Under Investigation
2581,Robbery,2025-10-29,05:29:00,15.099653,76.939608,Ballari,Cowlobazaar,"weapon_knife,highway_heist",Solved
2582,Burglary,2025-06-25,07:10:00,15.851208,74.537993,Belagavi,Udyambag,"window_forced,cctv_sprayed",Under Investigation
2583,Burglary,2025-11-09,09:45:00,12.84707,74.934438,Mangaluru,Urwa,"window_forced,cctv_sprayed",Charge Sheeted
2584,Theft,2025-09-07,07:37:00,13.016324,77.577234,Bengaluru,Koramangala,"daytime,vehicle_theft",Unsolved
2585,Assault,2025-03-07,05:51:00,17.278299,76.893392,Kalaburagi,Raghavendra Nagar,"domestic_dispute,public_place",Charge Sheeted
2586,Robbery,2025-02-23,03:57:00,13.920331,75.619995,Shivamogga,Tunga Nagar,"cash_transit,snatching",Charge Sheeted
2587,Theft,2025-05-06,14:49:00,12.367684,76.619922,Mysuru,Mandi,"daytime,vehicle_theft",Charge Sheeted
2588,Burglary,2025-03-05,21:09:00,12.931704,77.661651,Bengaluru,Indiranagar,"broken_lock,residential",Under Investigation
2589,Assault,2025-02-21,06:45:00,15.875328,74.476787,Belagavi,Udyambag,"street_brawl,weapon_blunt",Solved
2590,Robbery,2025-07-24,10:44:00,13.989517,75.57788,Shivamogga,Jayanagar,"highway_heist,masked_suspects",Under Investigation
2591,Robbery,2025-05-02,08:02:00,17.394333,76.776835,Kalaburagi,University,"snatching,highway_heist",Under Investigation
2592,Cyber Crime,2025-11-16,12:29:00,12.933674,77.567724,Bengaluru,Jayanagar,"otp_fraud,crypto_scam",Charge Sheeted
2593,Cyber Crime,2025-07-10,06:50:00,12.998199,77.665828,Bengaluru,Koramangala,"phishing_link,crypto_scam",Under Investigation
2594,Robbery,2025-07-12,15:38:00,12.94196,77.585675,Bengaluru,Malleshwaram,"cash_transit,highway_heist",Solved
2595,Assault,2025-09-14,06:45:00,12.871557,74.776533,Mangaluru,Pandeshwar,"domestic_dispute,drunken_altercation",Solved
2596,Theft,2025-09-11,14:09:00,14.39163,75.999689,Davanagere,Gandhinagar,"vehicle_theft,unattended_bag",Charge Sheeted
2597,Burglary,2025-01-14,23:54:00,17.919118,77.548994,Bidar,Market,"broken_lock,residential",Solved
2598,Cyber Crime,2025-08-14,14:33:00,12.959252,77.617023,Bengaluru,Whitefield,"fake_profile,phishing_link",Charge Sheeted
2599,Cyber Crime,2025-08-17,22:44:00,12.96727,77.586314,Bengaluru,Koramangala,"otp_fraud,phishing_link",Charge Sheeted
2600,Theft,2025-12-22,04:04:00,15.165233,76.944485,Ballari,Gandhinagar,"pickpocketing,daytime",Charge Sheeted
2601,Narcotics,2025-06-20,09:04:00,12.371991,76.59817,Mysuru,Lashkar,"synthetic_drugs,peddling",Solved
2602,Theft,2025-06-16,22:26:00,15.440597,75.063822,Hubli-Dharwad,Vidyagiri,"shoplifting,vehicle_theft",Unsolved
2603,Assault,2025-01-26,00:25:00,14.517355,75.908101,Davanagere,Badashah,"drunken_altercation,street_brawl",Unsolved
2604,Robbery,2025-09-26,08:58:00,15.110024,76.905495,Ballari,Rural,"cash_transit,snatching",Unsolved
2605,Cyber Crime,2025-09-19,01:57:00,12.98101,74.929413,Mangaluru,Bunder,"phishing_link,identity_theft",Charge Sheeted
2606,Robbery,2025-11-20,09:29:00,12.984249,77.594658,Bengaluru,Indiranagar,"highway_heist,masked_suspects",Solved
2607,Robbery,2025-05-09,18:55:00,15.386363,75.121911,Hubli-Dharwad,Vidyagiri,"snatching,weapon_knife",Charge Sheeted
2608,Cyber Crime,2025-12-29,21:19:00,12.98247,77.664982,Bengaluru,Indiranagar,"phishing_link,crypto_scam",Solved
2609,Cyber Crime,2025-07-28,05:50:00,14.461634,76.000941,Davanagere,Gandhinagar,"identity_theft,fake_profile",Solved
2610,Cyber Crime,2025-05-17,11:29:00,13.038674,77.579888,Bengaluru,Malleshwaram,"otp_fraud,fake_profile",Under Investigation
2611,Kidnapping,2025-01-01,23:16:00,15.122027,76.952786,Ballari,Cowlobazaar,"acquaintance_involved,ransom_demand",Charge Sheeted
2612,Narcotics,2025-10-15,14:12:00,15.846184,74.55483,Belagavi,Shahapur,"college_area,transit_seizure",Charge Sheeted
2613,Cyber Crime,2025-04-20,14:16:00,17.313273,76.809521,Kalaburagi,Raghavendra Nagar,"otp_fraud,identity_theft",Charge Sheeted
2614,Robbery,2025-04-30,21:39:00,13.90373,75.523177,Shivamogga,Vinoba Nagar,"weapon_knife,cash_transit",Under Investigation
2615,Robbery,2025-07-11,21:58:00,17.854969,77.546189,Bidar,Air Force,"masked_suspects,highway_heist",Solved
2616,Robbery,2025-09-02,01:21:00,17.261692,76.799802,Kalaburagi,University,"masked_suspects,weapon_knife",Charge Sheeted
2617,Burglary,2025-07-18,08:33:00,12.216242,76.634646,Mysuru,Devaraja,"cctv_sprayed,residential",Unsolved
2618,Kidnapping,2025-04-20,07:55:00,12.846877,74.786684,Mangaluru,Urwa,"acquaintance_involved,vehicle_used",Under Investigation
2619,Burglary,2025-01-06,05:48:00,13.038382,77.617724,Bengaluru,Jayanagar,"cctv_sprayed,night_entry",Solved
2620,Kidnapping,2025-03-29,12:59:00,12.97873,77.51789,Bengaluru,Whitefield,"ransom_demand,minor_victim",Charge Sheeted
2621,Theft,2025-02-12,00:38:00,15.337636,75.132859,Hubli-Dharwad,Dharwad Town,"pickpocketing,shoplifting",Solved
2622,Burglary,2025-12-15,23:40:00,15.124627,76.915748,Ballari,APMC,"broken_lock,cctv_sprayed",Unsolved
2623,Narcotics,2025-08-07,15:34:00,12.94656,77.635403,Bengaluru,Indiranagar,"possession,college_area",Under Investigation
2624,Narcotics,2025-04-24,08:51:00,17.866707,77.575305,Bidar,Air Force,"possession,peddling",Unsolved
2625,Kidnapping,2025-02-20,14:42:00,15.36155,75.154383,Hubli-Dharwad,Suburban,"vehicle_used,minor_victim",Unsolved
2626,Narcotics,2025-02-20,00:38:00,12.978218,74.909715,Mangaluru,Bunder,"possession,peddling",Solved
2627,Cyber Crime,2025-05-05,10:42:00,14.420195,75.928233,Davanagere,Gandhinagar,"identity_theft,phishing_link",Unsolved
2628,Theft,2025-09-21,02:15:00,12.910514,77.635309,Bengaluru,Koramangala,"unattended_bag,pickpocketing",Solved
2629,Assault,2025-01-26,20:34:00,12.9561,77.589624,Bengaluru,Whitefield,"drunken_altercation,weapon_blunt",Under Investigation
2630,Robbery,2025-02-03,09:29:00,12.264567,76.70433,Mysuru,Nazarbad,"cash_transit,weapon_knife",Under Investigation
2631,Narcotics,2025-01-11,15:32:00,15.432079,75.127385,Hubli-Dharwad,Suburban,"peddling,possession",Unsolved
2632,Kidnapping,2025-07-09,12:51:00,15.309402,75.156565,Hubli-Dharwad,Gokul Road,"vehicle_used,ransom_demand",Charge Sheeted
2633,Assault,2025-06-13,15:43:00,15.358279,75.135022,Hubli-Dharwad,Dharwad Town,"weapon_blunt,public_place",Unsolved
2634,Burglary,2025-10-29,10:08:00,17.987892,77.5925,Bidar,New Town,"night_entry,cctv_sprayed",Unsolved
2635,Theft,2025-04-11,03:11:00,15.391109,75.129718,Hubli-Dharwad,Suburban,"unattended_bag,vehicle_theft",Unsolved
2636,Robbery,2025-07-12,18:48:00,14.451905,75.887665,Davanagere,Vidyanagar,"cash_transit,snatching",Solved
2637,Theft,2025-11-28,21:47:00,12.218058,76.631446,Mysuru,Mandi,"pickpocketing,vehicle_theft",Solved
2638,Narcotics,2025-10-29,15:18:00,13.022607,77.52365,Bengaluru,Whitefield,"transit_seizure,possession",Unsolved
2639,Narcotics,2025-06-02,07:59:00,13.005908,77.546357,Bengaluru,Whitefield,"synthetic_drugs,transit_seizure",Unsolved
2640,Robbery,2025-05-02,05:32:00,12.984537,77.59663,Bengaluru,Whitefield,"highway_heist,masked_suspects",Charge Sheeted
2641,Narcotics,2025-11-17,12:08:00,13.938465,75.626086,Shivamogga,Kote,"transit_seizure,peddling",Unsolved
2642,Narcotics,2025-01-03,08:55:00,15.138599,76.88979,Ballari,Rural,"college_area,synthetic_drugs",Under Investigation
2643,Robbery,2025-09-08,21:46:00,12.285578,76.63663,Mysuru,Nazarbad,"snatching,masked_suspects",Under Investigation
2644,Kidnapping,2025-07-26,20:34:00,12.246995,76.634895,Mysuru,Devaraja,"vehicle_used,acquaintance_involved",Under Investigation
2645,Narcotics,2025-11-27,14:20:00,15.389682,75.174537,Hubli-Dharwad,Town Station,"peddling,synthetic_drugs",Under Investigation
2646,Theft,2025-11-09,18:23:00,12.940894,74.894173,Mangaluru,Kadri,"pickpocketing,vehicle_theft",Solved
2647,Narcotics,2025-11-14,17:02:00,12.968458,77.540247,Bengaluru,Whitefield,"peddling,college_area",Charge Sheeted
2648,Kidnapping,2025-08-16,22:19:00,14.514775,75.895668,Davanagere,Extension,"acquaintance_involved,vehicle_used",Solved
2649,Burglary,2025-01-26,04:38:00,12.9846,74.906315,Mangaluru,Kankanady,"cctv_sprayed,broken_lock",Charge Sheeted
2650,Robbery,2025-06-23,15:16:00,12.968557,77.596003,Bengaluru,Whitefield,"masked_suspects,snatching",Solved
2651,Theft,2025-08-14,23:04:00,15.391706,75.05558,Hubli-Dharwad,Dharwad Town,"shoplifting,unattended_bag",Unsolved
2652,Robbery,2025-10-18,09:44:00,14.486208,75.99724,Davanagere,KTJ Nagar,"snatching,highway_heist",Charge Sheeted
2653,Assault,2025-04-04,15:01:00,17.878472,77.513031,Bidar,Air Force,"drunken_altercation,street_brawl",Unsolved
2654,Robbery,2025-03-24,01:33:00,15.416722,75.131459,Hubli-Dharwad,Suburban,"weapon_knife,masked_suspects",Unsolved
2655,Kidnapping,2025-06-12,10:22:00,15.141518,76.884332,Ballari,APMC,"minor_victim,ransom_demand",Under Investigation
2656,Narcotics,2025-09-06,00:44:00,15.915733,74.576451,Belagavi,Udyambag,"peddling,possession",Charge Sheeted
2657,Theft,2025-08-23,19:04:00,17.938364,77.498123,Bidar,New Town,"vehicle_theft,unattended_bag",Charge Sheeted
2658,Burglary,2025-04-01,13:00:00,17.405741,76.775968,Kalaburagi,Station Bazaar,"night_entry,window_forced",Unsolved
2659,Assault,2025-06-05,01:26:00,15.321127,75.191528,Hubli-Dharwad,Town Station,"drunken_altercation,weapon_blunt",Charge Sheeted
2660,Burglary,2025-05-06,19:04:00,14.403412,75.956053,Davanagere,KTJ Nagar,"night_entry,cctv_sprayed",Under Investigation
2661,Kidnapping,2025-12-23,14:42:00,15.095297,76.955598,Ballari,Cowlobazaar,"minor_victim,acquaintance_involved",Under Investigation
2662,Robbery,2025-12-11,17:42:00,12.244785,76.629235,Mysuru,Mandi,"snatching,masked_suspects",Solved
2663,Cyber Crime,2025-02-23,16:53:00,15.319455,75.189264,Hubli-Dharwad,Vidyagiri,"otp_fraud,crypto_scam",Charge Sheeted
2664,Theft,2025-06-28,10:06:00,12.83577,74.821161,Mangaluru,Bunder,"daytime,vehicle_theft",Unsolved
2665,Assault,2025-07-12,08:06:00,17.834818,77.520176,Bidar,Market,"weapon_blunt,street_brawl",Solved
2666,Assault,2025-06-06,16:44:00,13.040772,77.590669,Bengaluru,Whitefield,"street_brawl,public_place",Charge Sheeted
2667,Theft,2025-09-29,16:31:00,14.480848,75.999467,Davanagere,KTJ Nagar,"pickpocketing,unattended_bag",Charge Sheeted
2668,Assault,2025-06-12,22:45:00,14.515081,75.848147,Davanagere,Extension,"street_brawl,domestic_dispute",Unsolved
2669,Narcotics,2025-10-02,20:22:00,13.947299,75.641812,Shivamogga,Jayanagar,"synthetic_drugs,college_area",Unsolved
2670,Assault,2025-11-04,05:58:00,15.381332,75.157781,Hubli-Dharwad,Suburban,"drunken_altercation,domestic_dispute",Solved
2671,Theft,2025-12-24,07:09:00,12.920293,77.558207,Bengaluru,Malleshwaram,"unattended_bag,daytime",Solved
2672,Kidnapping,2025-07-12,00:41:00,12.978532,77.531085,Bengaluru,Koramangala,"ransom_demand,minor_victim",Charge Sheeted
2673,Kidnapping,2025-01-30,08:12:00,13.037646,77.593621,Bengaluru,Malleshwaram,"vehicle_used,ransom_demand",Under Investigation
2674,Theft,2025-01-03,17:18:00,12.931895,74.824833,Mangaluru,Urwa,"shoplifting,vehicle_theft",Solved
2675,Burglary,2025-11-19,17:28:00,13.905708,75.60583,Shivamogga,Tunga Nagar,"broken_lock,night_entry",Charge Sheeted
2676,Kidnapping,2025-03-04,22:39:00,14.007707,75.636446,Shivamogga,Vinoba Nagar,"acquaintance_involved,ransom_demand",Solved
2677,Theft,2025-04-02,19:29:00,17.327423,76.896802,Kalaburagi,Raghavendra Nagar,"daytime,vehicle_theft",Under Investigation
2678,Kidnapping,2025-02-25,20:16:00,15.128211,76.994937,Ballari,Brucepet,"ransom_demand,vehicle_used",Under Investigation
2679,Cyber Crime,2025-10-05,12:12:00,15.285329,75.193492,Hubli-Dharwad,Town Station,"crypto_scam,identity_theft",Charge Sheeted
